timestamp,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,direct_radiation,latitude,longitude,plant_id,solar_zenith,solar_azimuth,poa_global,cell_temperature,actual_generation_mw,solar_elevation,is_daytime,clearsky_ghi,clearness_index,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_year,day_of_year_sin,day_of_year_cos,cloud_cover_rolling_3h,temp_rolling_3h
2023-07-27 23:00:00,27.0,93,983.4,100,13.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.38,327.53,0.0,27.0,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,7,-0.5,-0.866,208,-0.4228,-0.9062,100.0,27.13
2023-07-28 00:00:00,27.1,92,983.0,100,13.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,131.84,344.42,0.0,27.1,0.0,0.0,0,0.0,0.0,0,0.0,1.0,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.07
2023-07-28 01:00:00,27.2,92,982.0,100,12.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,133.25,3.6,0.0,27.2,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.1
2023-07-28 02:00:00,27.2,92,981.5,100,13.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,130.27,22.21,0.0,27.2,0.0,0.0,0,0.0,0.0,2,0.5,0.866,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.17
2023-07-28 03:00:00,27.3,92,981.1,100,12.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.58,37.88,0.0,27.3,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.23
2023-07-28 04:00:00,27.3,92,981.1,100,13.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,114.32,50.16,0.0,27.3,0.0,0.0,0,0.0,0.0,4,0.866,0.5,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.27
2023-07-28 05:00:00,27.5,91,980.8,100,12.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,103.42,59.76,0.0,27.5,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.37
2023-07-28 06:00:00,27.6,91,981.7,100,11.8,3.0,0.0,3.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,91.51,67.51,2.89,27.67,0.0,0.0,0,0.0,0.0,6,1.0,0.0,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,27.47
2023-07-28 07:00:00,28.0,87,981.9,99,18.6,59.0,15.6,56.0,3.0,27.5398,71.9153,Bhadla_Solar_Park,78.87,74.12,54.61,29.22,5.66,11.13,1,87.86,0.672,7,0.9659,-0.2588,7,-0.5,-0.866,209,-0.4383,-0.8988,99.67,27.7
2023-07-28 08:00:00,28.4,84,982.3,100,17.3,163.0,56.5,140.0,23.0,27.5398,71.9153,Bhadla_Solar_Park,65.96,80.15,151.24,31.85,15.52,24.04,1,300.78,0.542,8,0.866,-0.5,7,-0.5,-0.866,209,-0.4383,-0.8988,99.67,28.0
2023-07-28 09:00:00,28.9,84,982.8,99,15.9,291.0,104.3,228.0,63.0,27.5398,71.9153,Bhadla_Solar_Park,52.78,86.19,274.08,35.32,27.74,37.22,1,517.18,0.563,9,0.7071,-0.7071,7,-0.5,-0.866,209,-0.4383,-0.8988,99.33,28.43
2023-07-28 10:00:00,28.9,84,983.0,95,12.8,220.0,46.7,184.0,36.0,27.5398,71.9153,Bhadla_Solar_Park,39.49,93.09,211.11,34.13,21.47,50.51,1,704.61,0.312,10,0.5,-0.866,7,-0.5,-0.866,209,-0.4383,-0.8988,98.0,28.73
2023-07-28 11:00:00,29.9,83,982.6,97,13.0,524.0,168.8,373.0,151.0,27.5398,71.9153,Bhadla_Solar_Park,26.34,102.95,505.87,42.39,49.77,63.66,1,845.96,0.619,11,0.2588,-0.9659,7,-0.5,-0.866,209,-0.4383,-0.8988,97.0,29.23
2023-07-28 12:00:00,30.4,81,982.0,87,14.3,405.0,82.7,325.0,80.0,27.5398,71.9153,Bhadla_Solar_Park,14.07,124.61,392.32,39.86,39.0,75.93,1,930.07,0.435,12,0.0,-1.0,7,-0.5,-0.866,209,-0.4383,-0.8988,93.0,29.73
2023-07-28 13:00:00,31.6,77,981.5,83,15.9,679.0,305.4,378.0,301.0,27.5398,71.9153,Bhadla_Solar_Park,8.89,197.22,662.19,47.11,63.9,81.11,1,950.6,0.714,13,-0.2588,-0.9659,7,-0.5,-0.866,209,-0.4383,-0.8988,89.0,30.63
2023-07-28 14:00:00,31.9,74,980.2,64,17.4,595.0,271.6,338.0,257.0,27.5398,71.9153,Bhadla_Solar_Park,18.39,246.17,578.04,45.07,56.25,71.61,1,906.04,0.657,14,-0.5,-0.866,7,-0.5,-0.866,209,-0.4383,-0.8988,78.0,31.3
2023-07-28 15:00:00,32.2,73,979.1,66,15.3,564.0,309.5,300.0,264.0,27.5398,71.9153,Bhadla_Solar_Park,31.19,261.23,542.29,45.04,52.78,58.81,1,799.66,0.705,15,-0.7071,-0.7071,7,-0.5,-0.866,209,-0.4383,-0.8988,71.0,31.9
2023-07-28 16:00:00,28.1,86,979.6,99,26.8,488.0,310.6,267.0,221.0,27.5398,71.9153,Bhadla_Solar_Park,44.43,269.56,459.18,36.95,46.18,45.57,1,639.55,0.763,16,-0.866,-0.5,7,-0.5,-0.866,209,-0.4383,-0.8988,76.33,30.73
2023-07-28 17:00:00,30.6,77,979.0,100,17.8,119.0,18.8,109.0,10.0,27.5398,71.9153,Bhadla_Solar_Park,57.7,276.0,113.51,33.17,11.59,32.3,1,438.8,0.271,17,-0.9659,-0.2588,7,-0.5,-0.866,209,-0.4383,-0.8988,88.33,30.3
2023-07-28 18:00:00,28.8,82,979.8,100,17.1,134.0,88.9,105.0,29.0,27.5398,71.9153,Bhadla_Solar_Park,70.82,281.95,118.67,31.52,12.19,19.18,1,217.98,0.615,18,-1.0,-0.0,7,-0.5,-0.866,209,-0.4383,-0.8988,99.67,29.17
2023-07-28 19:00:00,28.3,87,980.4,100,10.1,30.0,15.3,28.0,2.0,27.5398,71.9153,Bhadla_Solar_Park,83.58,288.13,26.73,29.0,2.77,6.42,1,27.72,1.082,19,-0.9659,0.2588,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,29.23
2023-07-28 20:00:00,28.3,89,980.6,100,8.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,96.08,295.08,0.0,28.3,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,7,-0.5,-0.866,209,-0.4383,-0.8988,100.0,28.47
2023-07-28 21:00:00,28.0,90,981.2,99,13.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,107.7,303.41,0.0,28.0,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,7,-0.5,-0.866,209,-0.4383,-0.8988,99.67,28.2
2023-07-28 22:00:00,27.7,91,981.6,90,15.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,118.11,313.89,0.0,27.7,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,7,-0.5,-0.866,209,-0.4383,-0.8988,96.33,28.0
2023-07-28 23:00:00,27.1,92,981.8,42,15.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.58,327.39,0.0,27.1,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,7,-0.5,-0.866,209,-0.4383,-0.8988,77.0,27.6
2023-07-29 00:00:00,26.2,93,981.6,99,13.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,132.07,344.35,0.0,26.2,0.0,0.0,0,0.0,0.0,0,0.0,1.0,7,-0.5,-0.866,210,-0.4537,-0.8912,77.0,27.0
2023-07-29 01:00:00,26.2,93,980.2,90,18.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,133.48,3.62,0.0,26.2,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,7,-0.5,-0.866,210,-0.4537,-0.8912,77.0,26.5
2023-07-29 02:00:00,26.3,92,979.5,28,19.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,130.48,22.32,0.0,26.3,0.0,0.0,0,0.0,0.0,2,0.5,0.866,7,-0.5,-0.866,210,-0.4537,-0.8912,72.33,26.23
2023-07-29 03:00:00,26.8,91,979.0,21,22.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.77,38.04,0.0,26.8,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,7,-0.5,-0.866,210,-0.4537,-0.8912,46.33,26.43
2023-07-29 04:00:00,26.4,90,979.5,28,24.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,114.48,50.35,0.0,26.4,0.0,0.0,0,0.0,0.0,4,0.866,0.5,7,-0.5,-0.866,210,-0.4537,-0.8912,25.67,26.5
2023-07-29 05:00:00,26.8,89,979.8,78,22.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,103.55,59.95,0.0,26.8,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,7,-0.5,-0.866,210,-0.4537,-0.8912,42.33,26.67
2023-07-29 06:00:00,26.6,91,980.2,5,23.2,4.0,0.0,4.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,91.62,67.71,3.86,26.68,0.0,0.0,0,0.0,0.0,6,1.0,0.0,7,-0.5,-0.866,210,-0.4537,-0.8912,37.0,26.6
2023-07-29 07:00:00,26.8,89,980.6,6,23.9,77.0,68.2,64.0,13.0,27.5398,71.9153,Bhadla_Solar_Park,78.97,74.33,64.01,28.1,6.66,11.03,1,86.49,0.89,7,0.9659,-0.2588,7,-0.5,-0.866,210,-0.4537,-0.8912,29.67,26.73
2023-07-29 08:00:00,27.6,85,981.3,36,28.5,230.0,207.2,146.0,84.0,27.5398,71.9153,Bhadla_Solar_Park,66.04,80.39,200.06,31.34,20.57,23.96,1,299.43,0.768,8,0.866,-0.5,7,-0.5,-0.866,210,-0.4537,-0.8912,15.67,27.0
2023-07-29 09:00:00,28.6,80,981.8,56,29.0,382.0,265.4,222.0,160.0,27.5398,71.9153,Bhadla_Solar_Park,52.85,86.47,352.2,35.13,35.68,37.15,1,516.11,0.74,9,0.7071,-0.7071,7,-0.5,-0.866,210,-0.4537,-0.8912,32.67,27.67
2023-07-29 10:00:00,29.8,76,982.2,49,27.0,540.0,324.9,290.0,250.0,27.5398,71.9153,Bhadla_Solar_Park,39.57,93.44,513.12,39.65,51.05,50.43,1,703.8,0.767,10,0.5,-0.866,7,-0.5,-0.866,210,-0.4537,-0.8912,47.0,28.67
2023-07-29 11:00:00,30.7,73,982.2,95,25.2,645.0,335.7,345.0,300.0,27.5398,71.9153,Bhadla_Solar_Park,26.43,103.44,623.69,43.06,61.2,63.57,1,845.36,0.763,11,0.2588,-0.9659,7,-0.5,-0.866,210,-0.4537,-0.8912,66.67,29.7
2023-07-29 12:00:00,30.9,72,982.0,27,24.7,596.0,224.4,379.0,217.0,27.5398,71.9153,Bhadla_Solar_Park,14.22,125.36,579.82,42.5,57.02,75.78,1,929.57,0.641,12,0.0,-1.0,7,-0.5,-0.866,210,-0.4537,-0.8912,57.0,30.47
2023-07-29 13:00:00,31.8,68,981.4,18,25.2,761.0,453.8,314.0,447.0,27.5398,71.9153,Bhadla_Solar_Park,9.12,196.85,745.33,46.57,72.08,80.88,1,950.11,0.801,13,-0.2588,-0.9659,7,-0.5,-0.866,210,-0.4537,-0.8912,46.67,31.13
2023-07-29 14:00:00,32.3,66,980.5,22,25.5,753.0,481.1,298.0,455.0,27.5398,71.9153,Bhadla_Solar_Park,18.52,245.55,734.31,46.78,70.96,71.48,1,905.44,0.832,14,-0.5,-0.866,7,-0.5,-0.866,210,-0.4537,-0.8912,22.33,31.67
2023-07-29 15:00:00,32.3,65,979.7,21,25.0,661.0,448.3,279.0,382.0,27.5398,71.9153,Bhadla_Solar_Park,31.28,260.82,636.05,44.95,61.93,58.72,1,798.87,0.827,15,-0.7071,-0.7071,7,-0.5,-0.866,210,-0.4537,-0.8912,20.33,32.13
2023-07-29 16:00:00,32.2,66,979.1,17,24.9,498.0,371.6,234.0,264.0,27.5398,71.9153,Bhadla_Solar_Park,44.52,269.25,467.71,41.52,46.18,45.48,1,638.49,0.78,16,-0.866,-0.5,7,-0.5,-0.866,210,-0.4537,-0.8912,20.0,32.27
2023-07-29 17:00:00,31.9,69,979.1,41,15.5,331.0,275.1,185.0,146.0,27.5398,71.9153,Bhadla_Solar_Park,57.79,275.74,298.87,38.95,29.82,32.21,1,437.43,0.757,17,-0.9659,-0.2588,7,-0.5,-0.866,210,-0.4537,-0.8912,26.33,32.13
2023-07-29 18:00:00,31.4,74,979.5,93,13.8,159.0,135.5,115.0,44.0,27.5398,71.9153,Bhadla_Solar_Park,70.92,281.73,137.15,34.74,13.91,19.08,1,216.35,0.735,18,-1.0,-0.0,7,-0.5,-0.866,210,-0.4537,-0.8912,50.33,31.83
2023-07-29 19:00:00,29.9,80,980.1,16,14.3,35.0,38.5,30.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,83.69,287.92,28.17,30.58,2.91,6.31,1,26.62,1.2,19,-0.9659,0.2588,7,-0.5,-0.866,210,-0.4537,-0.8912,50.0,31.07
2023-07-29 20:00:00,29.3,83,980.4,8,12.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,96.21,294.88,0.0,29.3,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,7,-0.5,-0.866,210,-0.4537,-0.8912,39.0,30.2
2023-07-29 21:00:00,28.8,84,981.2,8,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,107.85,303.22,0.0,28.8,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,7,-0.5,-0.866,210,-0.4537,-0.8912,10.67,29.33
2023-07-29 22:00:00,28.4,85,981.1,15,20.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,118.29,313.72,0.0,28.4,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,7,-0.5,-0.866,210,-0.4537,-0.8912,10.33,28.83
2023-07-29 23:00:00,28.0,87,981.4,79,17.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.79,327.25,0.0,28.0,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,7,-0.5,-0.866,210,-0.4537,-0.8912,34.0,28.4
2023-07-30 00:00:00,27.6,89,981.7,48,16.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,132.3,344.28,0.0,27.6,0.0,0.0,0,0.0,0.0,0,0.0,1.0,7,-0.5,-0.866,211,-0.469,-0.8832,47.33,28.0
2023-07-30 01:00:00,27.5,90,981.6,100,16.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,133.72,3.65,0.0,27.5,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,7,-0.5,-0.866,211,-0.469,-0.8832,75.67,27.7
2023-07-30 02:00:00,27.3,89,980.5,7,23.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,130.7,22.44,0.0,27.3,0.0,0.0,0,0.0,0.0,2,0.5,0.866,7,-0.5,-0.866,211,-0.469,-0.8832,51.67,27.47
2023-07-30 03:00:00,26.6,87,980.5,16,23.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.95,38.21,0.0,26.6,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,7,-0.5,-0.866,211,-0.469,-0.8832,41.0,27.13
2023-07-30 04:00:00,26.1,88,981.0,22,20.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,114.63,50.54,0.0,26.1,0.0,0.0,0,0.0,0.0,4,0.866,0.5,7,-0.5,-0.866,211,-0.469,-0.8832,15.0,26.67
2023-07-30 05:00:00,25.9,89,980.9,23,16.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,103.69,60.15,0.0,25.9,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,7,-0.5,-0.866,211,-0.469,-0.8832,20.33,26.2
2023-07-30 06:00:00,25.9,90,981.6,5,14.2,4.0,0.0,4.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,91.73,67.92,3.86,25.99,0.0,0.0,0,0.0,0.0,6,1.0,0.0,7,-0.5,-0.866,211,-0.469,-0.8832,16.67,25.97
2023-07-30 07:00:00,26.4,89,982.2,17,15.9,77.0,63.5,65.0,12.0,27.5398,71.9153,Bhadla_Solar_Park,79.06,74.55,64.8,27.92,6.75,10.94,1,85.12,0.905,7,0.9659,-0.2588,7,-0.5,-0.866,211,-0.469,-0.8832,15.0,26.07
2023-07-30 08:00:00,27.3,85,982.5,48,17.7,227.0,198.0,147.0,80.0,27.5398,71.9153,Bhadla_Solar_Park,66.12,80.63,198.51,31.8,20.37,23.88,1,298.07,0.762,8,0.866,-0.5,7,-0.5,-0.866,211,-0.469,-0.8832,23.33,26.53
2023-07-30 09:00:00,28.3,80,982.7,59,15.5,372.0,232.6,232.0,140.0,27.5398,71.9153,Bhadla_Solar_Park,52.93,86.75,344.91,36.44,34.76,37.07,1,515.03,0.722,9,0.7071,-0.7071,7,-0.5,-0.866,211,-0.469,-0.8832,41.33,27.33
2023-07-30 10:00:00,29.4,75,982.8,97,14.3,503.0,234.2,323.0,180.0,27.5398,71.9153,Bhadla_Solar_Park,39.65,93.79,480.01,40.97,47.5,50.35,1,702.99,0.716,10,0.5,-0.866,7,-0.5,-0.866,211,-0.469,-0.8832,68.0,28.33
2023-07-30 11:00:00,30.4,71,982.5,56,14.2,589.0,224.0,389.0,200.0,27.5398,71.9153,Bhadla_Solar_Park,26.52,103.93,569.76,44.16,55.65,63.48,1,844.74,0.697,11,0.2588,-0.9659,7,-0.5,-0.866,211,-0.469,-0.8832,70.67,29.37
2023-07-30 12:00:00,31.3,67,981.9,40,13.4,661.0,303.1,368.0,293.0,27.5398,71.9153,Bhadla_Solar_Park,14.37,126.11,644.77,47.1,62.22,75.63,1,929.06,0.711,12,0.0,-1.0,7,-0.5,-0.866,211,-0.469,-0.8832,64.33,30.37
2023-07-30 13:00:00,32.0,64,981.2,84,14.5,684.0,292.6,396.0,288.0,27.5398,71.9153,Bhadla_Solar_Park,9.35,196.5,668.13,48.05,64.22,80.65,1,949.59,0.72,13,-0.2588,-0.9659,7,-0.5,-0.866,211,-0.469,-0.8832,60.0,31.23
2023-07-30 14:00:00,32.4,62,980.3,75,15.1,652.0,324.9,345.0,307.0,27.5398,71.9153,Bhadla_Solar_Park,18.65,244.92,635.23,47.5,61.2,71.35,1,904.81,0.721,14,-0.5,-0.866,7,-0.5,-0.866,211,-0.469,-0.8832,66.33,31.9
2023-07-30 15:00:00,32.4,63,979.5,34,17.6,555.0,269.0,326.0,229.0,27.5398,71.9153,Bhadla_Solar_Park,31.38,260.4,534.98,44.55,52.17,58.62,1,798.03,0.695,15,-0.7071,-0.7071,7,-0.5,-0.866,211,-0.469,-0.8832,64.33,32.27
2023-07-30 16:00:00,32.5,63,978.8,9,15.8,493.0,345.4,248.0,245.0,27.5398,71.9153,Bhadla_Solar_Park,44.61,268.94,464.36,43.4,45.5,45.39,1,637.36,0.774,16,-0.866,-0.5,7,-0.5,-0.866,211,-0.469,-0.8832,39.33,32.43
2023-07-30 17:00:00,32.4,63,979.1,11,14.1,330.0,281.5,181.0,149.0,27.5398,71.9153,Bhadla_Solar_Park,57.89,275.48,298.09,39.61,29.66,32.11,1,435.98,0.757,17,-0.9659,-0.2588,7,-0.5,-0.866,211,-0.469,-0.8832,18.0,32.43
2023-07-30 18:00:00,31.4,71,978.9,4,13.8,161.0,145.5,114.0,47.0,27.5398,71.9153,Bhadla_Solar_Park,71.02,281.5,138.19,34.76,14.02,18.98,1,214.64,0.75,18,-1.0,-0.0,7,-0.5,-0.866,211,-0.469,-0.8832,8.0,32.1
2023-07-30 19:00:00,29.9,78,979.3,5,13.1,38.0,38.8,33.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,83.8,287.71,30.98,30.66,3.19,6.2,1,25.49,1.2,19,-0.9659,0.2588,7,-0.5,-0.866,211,-0.469,-0.8832,6.67,31.23
2023-07-30 20:00:00,29.1,81,979.7,6,12.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,96.35,294.68,0.0,29.1,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,7,-0.5,-0.866,211,-0.469,-0.8832,5.0,30.13
2023-07-30 21:00:00,28.6,84,980.6,2,14.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,108.01,303.03,0.0,28.6,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,7,-0.5,-0.866,211,-0.469,-0.8832,4.33,29.2
2023-07-30 22:00:00,28.1,86,981.1,1,16.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,118.47,313.54,0.0,28.1,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,7,-0.5,-0.866,211,-0.469,-0.8832,3.0,28.6
2023-07-30 23:00:00,27.6,87,981.2,2,16.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,127.0,327.11,0.0,27.6,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,7,-0.5,-0.866,211,-0.469,-0.8832,1.67,28.1
2023-07-31 00:00:00,27.2,88,980.9,4,15.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,132.53,344.21,0.0,27.2,0.0,0.0,0,0.0,0.0,0,0.0,1.0,7,-0.5,-0.866,212,-0.4841,-0.875,2.33,27.63
2023-07-31 01:00:00,27.0,89,980.4,7,14.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,133.96,3.69,0.0,27.0,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,7,-0.5,-0.866,212,-0.4841,-0.875,4.33,27.27
2023-07-31 02:00:00,26.7,90,980.2,11,14.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,130.92,22.57,0.0,26.7,0.0,0.0,0,0.0,0.0,2,0.5,0.866,7,-0.5,-0.866,212,-0.4841,-0.875,7.33,26.97
2023-07-31 03:00:00,26.5,90,980.2,10,15.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,124.14,38.39,0.0,26.5,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,7,-0.5,-0.866,212,-0.4841,-0.875,9.33,26.73
2023-07-31 04:00:00,26.4,91,980.2,19,17.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,114.79,50.74,0.0,26.4,0.0,0.0,0,0.0,0.0,4,0.866,0.5,7,-0.5,-0.866,212,-0.4841,-0.875,13.33,26.53
2023-07-31 05:00:00,27.1,90,979.7,18,18.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,103.82,60.36,0.0,27.1,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,7,-0.5,-0.866,212,-0.4841,-0.875,15.67,26.67
2023-07-31 06:00:00,27.0,90,980.3,0,17.7,4.0,0.0,4.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,91.84,68.14,3.86,27.09,0.0,0.0,0,0.0,0.0,6,1.0,0.0,7,-0.5,-0.866,212,-0.4841,-0.875,12.33,26.83
2023-07-31 07:00:00,27.4,89,981.1,0,17.1,78.0,74.8,64.0,14.0,27.5398,71.9153,Bhadla_Solar_Park,79.15,74.78,64.26,28.87,6.67,10.85,1,83.76,0.931,7,0.9659,-0.2588,7,-0.5,-0.866,212,-0.4841,-0.875,6.0,27.17
2023-07-31 08:00:00,28.1,87,981.3,0,19.1,232.0,218.5,144.0,88.0,27.5398,71.9153,Bhadla_Solar_Park,66.21,80.88,201.75,32.56,20.64,23.79,1,296.71,0.782,8,0.866,-0.5,7,-0.5,-0.866,212,-0.4841,-0.875,0.0,27.5
2023-07-31 09:00:00,29.3,81,981.9,3,19.3,420.0,359.6,204.0,216.0,27.5398,71.9153,Bhadla_Solar_Park,53.01,87.04,385.0,37.78,38.59,36.99,1,513.96,0.817,9,0.7071,-0.7071,7,-0.5,-0.866,212,-0.4841,-0.875,1.0,28.27
2023-07-31 10:00:00,30.5,77,982.1,0,19.3,593.0,449.4,248.0,345.0,27.5398,71.9153,Bhadla_Solar_Park,39.73,94.15,563.56,42.91,55.33,50.27,1,702.18,0.845,10,0.5,-0.866,7,-0.5,-0.866,212,-0.4841,-0.875,1.0,29.3
2023-07-31 11:00:00,31.7,72,982.0,6,19.0,734.0,512.2,277.0,457.0,27.5398,71.9153,Bhadla_Solar_Park,26.61,104.43,712.46,47.48,68.65,63.39,1,844.12,0.87,11,0.2588,-0.9659,7,-0.5,-0.866,212,-0.4841,-0.875,3.0,30.5
2023-07-31 12:00:00,32.6,67,981.3,15,18.0,793.0,519.7,291.0,502.0,27.5398,71.9153,Bhadla_Solar_Park,14.52,126.88,777.81,50.14,74.12,75.48,1,928.52,0.854,12,0.0,-1.0,7,-0.5,-0.866,212,-0.4841,-0.875,7.0,31.6
2023-07-31 13:00:00,33.2,64,980.9,20,17.6,778.0,491.1,295.0,483.0,27.5398,71.9153,Bhadla_Solar_Park,9.59,196.18,764.74,50.57,72.74,80.41,1,949.04,0.82,13,-0.2588,-0.9659,7,-0.5,-0.866,212,-0.4841,-0.875,13.67,32.5
2023-07-31 14:00:00,33.5,63,980.3,20,17.9,730.0,467.1,289.0,441.0,27.5398,71.9153,Bhadla_Solar_Park,18.79,244.3,713.94,49.63,68.18,71.21,1,904.14,0.807,14,-0.5,-0.866,7,-0.5,-0.866,212,-0.4841,-0.875,18.33,33.1
2023-07-31 15:00:00,33.7,63,979.3,10,18.4,640.0,446.9,260.0,380.0,27.5398,71.9153,Bhadla_Solar_Park,31.48,259.98,617.72,47.53,59.51,58.52,1,797.13,0.803,15,-0.7071,-0.7071,7,-0.5,-0.866,212,-0.4841,-0.875,16.67,33.47
2023-07-31 16:00:00,33.8,61,979.0,16,17.7,492.0,375.6,226.0,266.0,27.5398,71.9153,Bhadla_Solar_Park,44.71,268.62,463.42,44.3,45.24,45.29,1,636.17,0.773,16,-0.866,-0.5,7,-0.5,-0.866,212,-0.4841,-0.875,15.33,33.67
2023-07-31 17:00:00,33.9,59,978.6,27,14.8,318.0,272.8,174.0,144.0,27.5398,71.9153,Bhadla_Solar_Park,57.99,275.22,287.85,40.78,28.51,32.01,1,434.45,0.732,17,-0.9659,-0.2588,7,-0.5,-0.866,212,-0.4841,-0.875,17.67,33.8
2023-07-31 18:00:00,32.7,67,978.3,18,13.8,154.0,143.2,108.0,46.0,27.5398,71.9153,Bhadla_Solar_Park,71.13,281.27,132.17,35.92,13.35,18.87,1,212.87,0.723,18,-1.0,-0.0,7,-0.5,-0.866,212,-0.4841,-0.875,20.33,33.47
2023-07-31 19:00:00,31.0,74,978.9,16,15.6,35.0,39.0,30.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,83.92,287.5,28.16,31.66,2.89,6.08,1,24.35,1.2,19,-0.9659,0.2588,7,-0.5,-0.866,212,-0.4841,-0.875,20.33,32.53
